"","Country","City","AccentCity","Region","Population","Latitude","Longitude"
"658651","co","altamar","Altamar","36",NA,5.637778,-73.966944
"658652","co","altamaria","Altamaria","02",NA,6.848611,-75.6275
"658653","co","altamira","Altamira","02",NA,6.219444,-75.948889
"658654","co","alta mira","Alta Mira","02",NA,7.916514,-74.909208
"658655","co","altamira","Altamira","04",NA,10.916667,-74.95
"658656","co","altamira","Altamira","08",NA,1.215824,-75.847369
"658657","co","altamira","Altamira","09",NA,2.605175,-77.1187
"658658","co","altamira","Altamira","10",NA,8.066667,-73.5
"658659","co","altamira","Altamira","12",NA,8.195833,-76.095278
"658660","co","altamira","Altamira","16",2123,2.062778,-75.787222
"658661","co","altamira","Altamira","19",NA,4.141868,-73.08207
"658662","co","altamira","Altamira","20",NA,1.660278,-76.927222
"658663","co","altamira","Altamira","21",NA,8.047762,-72.831015
"658664","co","altamira","Altamira","26",NA,5.966667,-73.983333
"658665","co","altamira","Altamira","27",NA,9.504256,-75.528231
"658666","co","altamira","Altamira","28",NA,3.255833,-75.616389
"658667","co","altamira","Altamira","29",NA,3.430191,-76.593516
"658668","co","altamira","Altamira","32",NA,4.685706,-72.184292
"658669","co","altamira","Altamira","33",NA,4.381619,-74.550672
"658670","co","altamira","Altamira","35",NA,10.6,-75.45
"658671","co","altamira","Altamira","36",NA,4.774904,-73.165836
"658672","co","altamir","Altamir","02",NA,7.021111,-75.5925
"658673","co","alta miranda","Alta Miranda","02",NA,6.534722,-75.745556
"658674","co","altamisa","Altamisa","16",NA,2.395441,-75.827547
"658675","co","altaquer","Altaquér","20",NA,1.246635,-78.091428
"658676","co","altas claras","Altas Claras","38",NA,9.70991,-74.347932
"658677","co","alta vista","Alta Vista","02",NA,5.816667,-74.65
"658678","co","altillo","Altillo","02",NA,7.4,-74.833333
"658679","co","alto abejorral","Alto Abejorral","02",NA,5.645218,-75.858293
"658680","co","alto","Alto","09",NA,2.691999,-76.773662
"658681","co","alto barandas","Alto Barandas","22",NA,0.814881,-75.879121
"658682","co","alto baudo","Alto Baudó","11",3242,5.516042,-76.97449
"658683","co","alto bello","Alto Bello","26",NA,6.083095,-73.360338
"658684","co","alto bonito","Alto Bonito","08",NA,1.147578,-75.566277
"658685","co","altobonito","Altobonito","12",NA,8.519681,-75.607477
"658686","co","alto bonito","Alto Bonito","29",NA,4.133056,-75.99
"658687","co","altobonito","Altobonito","36",NA,5.841111,-74.340833
"658688","co","alto bonito","Alto Bonito","37",NA,5.120448,-75.496713
"658689","co","alto buenavista","Alto Buenavista","02",NA,6.784167,-76.114444
"658690","co","alto buey pelado","Alto Buey Pelado","26",NA,7.106899,-73.702421
"658691","co","alto caldas","Alto Caldas","08",NA,1.638556,-75.670549
"658692","co","alto calera","Alto Calera","20",NA,1.283333,-77.466667
"658693","co","alto campo alegre","Alto Campo Alegre","26",NA,5.860903,-73.876817
"658694","co","alto canoas","Alto Canoas","02",NA,6.256705,-75.709563
"658695","co","alto cantano","Alto Cantano","26",NA,5.844167,-73.628333
"658696","co","alto capilla","Alto Capilla","26",NA,5.834722,-73.635
"658697","co","alto caracuchal","Alto Caracuchal","26",NA,6.373313,-73.12032
"658698","co","alto cauca","Alto Cauca","37",NA,4.9925,-75.743333
"658699","co","alto centro boqueron","Alto Centro Boquerón","26",NA,5.981667,-73.786111
"658700","co","alto chuare","Alto Chuaré","09",NA,2.866667,-77.233333
"658701","co","alto cruz","Alto Cruz","02",NA,6.801389,-75.736389
"658702","co","alto de angosturas","Alto de Angosturas","26",NA,7.319444,-73.313889
"658703","co","alto de belleza","Alto de Belleza","28",NA,4.490278,-75.138333
"658704","co","alto de cabrera","Alto de Cabrera","20",NA,1.283333,-77.466667
"658705","co","alto de calarca","Alto de Calarcá","36",NA,5.989714,-72.547883
"658706","co","alto de cascajal","Alto de Cascajal","33",NA,4.471013,-73.92776
"658707","co","alto de cuatro bocas","Alto de Cuatro Bocas","35",NA,8.722379,-74.145394
"658708","co","alto de garzon","Alto de Garzón","16",NA,2.196145,-75.648457
"658709","co","alto de la cruz","Alto de La Cruz","24",NA,4.96,-75.5775
"658710","co","alto de la cruz","Alto de La Cruz","33",NA,4.425612,-73.979636
"658711","co","alto de la mina","Alto de la Mina","37",NA,4.951389,-75.684446
"658712","co","alto de la torre","Alto de La Torre","28",NA,4.476667,-75.152778
"658713","co","alto del cielo","Alto del Cielo","28",NA,4.058333,-75.311111
"658714","co","alto del corral","Alto del Corral","02",NA,6.20576,-75.775712
"658715","co","alto de lisboa","Alto de Lisboa","37",NA,5.116667,-75.593611
"658716","co","alto del manzanillo","Alto del Manzanillo","37",NA,4.926389,-75.651389
"658717","co","alto del obispo","Alto del Obispo","16",NA,1.847217,-76.253105
"658718","co","alto del oso","Alto del Oso","16",NA,1.649943,-76.109309
"658719","co","alto del oso","Alto del Oso","23",NA,4.383333,-75.65
"658720","co","alto de los patios","Alto de Los Patios","21",NA,8.25,-73.283333
"658721","co","alto de los patos","Alto de Los Patos","10",NA,8.324444,-73.308056
"658722","co","alto del rey","Alto del Rey","09",NA,2.439397,-76.852357
"658723","co","alto del rey","Alto del Rey","20",NA,0.964802,-77.506562
"658724","co","alto del rio","Alto del Río","23",NA,4.539722,-75.650278
"658725","co","alto del rodadero","Alto del Rodadero","33",NA,4.457245,-73.967343
"658726","co","alto del rosario","Alto del Rosario","12",NA,8.604954,-75.838254
"658727","co","alto del rosario","Alto del Rosario","35",NA,8.792464,-74.161372
"658728","co","alto de manablanca","Alto de Manablanca","33",NA,4.394159,-73.899474
"658729","co","alto de mayo","Alto de Mayo","09",NA,1.697674,-77.299561
"658730","co","alto de miradorcito","Alto de Miradorcito","28",NA,4.491389,-75.156111
"658731","co","alto de mulatos","Alto de Mulatos","02",NA,8.129414,-76.534067
"658732","co","alto de ortega","Alto de Ortega","28",NA,3.998299,-75.270534
"658733","co","alto de paez","Alto de Páez","29",NA,4.266667,-76.3
"658734","co","alto de tigre","Alto de Tigre","02",NA,7.178177,-74.678401
"658735","co","alto el cajon","Alto El Cajón","26",NA,6.396614,-73.093089
"658736","co","alto el consuelo","Alto El Consuelo","16",NA,1.632592,-76.105506
"658737","co","alto el morro","Alto El Morro","33",NA,5.154664,-74.560528
"658738","co","alto el oso","Alto El Oso","23",NA,4.383333,-75.65
"658739","co","alto el pozo","Alto El Pozo","21",NA,8.061111,-73.02
"658740","co","alto el rayo","Alto El Rayo","10",NA,8.133333,-73.516667
"658741","co","alto el rey","Alto El Rey","20",NA,0.964802,-77.506562
"658742","co","alto el saltadero","Alto El Saltadero","02",NA,6.436094,-75.563059
"658743","co","alto el silencio","Alto El Silencio","02",NA,7.268889,-75.852778
"658744","co","alto el toro","Alto El Toro","24",NA,4.805,-75.639444
"658745","co","alto forero","Alto Forero","36",NA,5.674167,-73.658333
"658746","co","alto frio","Alto Frío","33",NA,5.685556,-74.345833
"658747","co","alto gachantiva","Alto Gachantiva","36",NA,5.684444,-73.549722
"658748","co","alto gavilan","Alto Gavilán","34",NA,3.905,-74.385833
"658749","co","alto genova","Alto Genova","12",NA,8.5457,-75.636824
"658750","co","alto girardot","Alto Girardot","33",NA,5.1604,-74.533462
"658751","co","alto grande","Alto Grande","36",NA,5.930566,-72.402762
"658752","co","alto guamito","Alto Guamito","26",NA,5.873889,-73.620833
"658753","co","alto guaramito","Alto Guaramito","21",NA,8.195833,-72.384722
"658754","co","alto harmony hall","Alto Harmony Hall","25",NA,12.539203,-81.70868
"658755","co","alto jordan","Alto Jordan","26",NA,6.204734,-73.743447
"658756","co","alto juyamoca","Alto Juyamoca","26",NA,5.916269,-73.670007
"658757","co","alto la belleza","Alto La Belleza","26",NA,5.935278,-73.866389
"658758","co","alto la campana","Alto La Campana","09",NA,1.749111,-77.189748
"658759","co","alto la canada","Alto La Cañada","09",NA,1.692715,-77.219465
"658760","co","alto la compana","Alto La Compana","09",NA,1.749111,-77.189748
"658761","co","alto la concordia","Alto La Concordia","25",NA,12.539203,-81.70868
"658762","co","alto la meseta","Alto La Meseta","26",NA,5.904648,-73.63265
"658763","co","alto la piedra","Alto La Piedra","02",NA,6.694444,-75.542778
"658764","co","alto la playa","Alto La Playa","09",NA,2.072721,-76.680598
"658765","co","alto la quiebra","Alto La Quiebra","02",NA,6.270469,-75.61655
"658766","co","alto las niguas","Alto Las Niguas","26",NA,6.484001,-73.153383
"658767","co","alto las parras","Alto Las Parras","02",NA,5.646282,-75.82521
"658768","co","alto lisboa","Alto Lisboa","37",NA,5.116667,-75.593611
"658769","co","alto loma hermtosa","Alto Loma Hermtosa","02",NA,6.269341,-75.627261
"658770","co","alto losada","Alto Losada","19",NA,2.374436,-74.556108
"658771","co","alto lucero","Alto Lucero","21",NA,8.149444,-73.385
"658772","co","alto mayo","Alto Mayo","09",NA,1.697674,-77.299561
"658773","co","alto mira","Alto Mira","03",NA,6.356303,-71.792934
"658774","co","altomira","Altomira","04",NA,10.916667,-74.95
"658775","co","altomira","Altomira","29",NA,4.172222,-75.919167
"658776","co","altomira","Altomira","33",NA,5.764167,-74.380833
"658777","co","alto paez","Alto Paez","29",NA,4.266667,-76.3
"658778","co","alto palma","Alto Palma","26",NA,6.283333,-73.65
"658779","co","alto pance","Alto Pance","29",NA,3.329426,-76.635422
"658780","co","alto pena colorado","Alto Peña Colorado","20",NA,0.989444,-77.789167
"658781","co","alto piedra herrada","Alto Piedra Herrada","36",NA,5.463379,-73.117103
"658782","co","alto pino","Alto Pino","17",NA,11.44354,-72.541946
"658783","co","altoplano","Altoplano","38",NA,9.900947,-74.289106
"658784","co","alto prado","Alto Prado","29",NA,3.701944,-76.160278
"658785","co","alto redondo","Alto Redondo","32",NA,5.210587,-72.774387
"658786","co","alto redondo","Alto Redondo","33",NA,4.583572,-73.259265
"658787","co","altoros","Altoros","08",NA,2.021389,-74.804444
"658788","co","alto rosario","Alto Rosario","12",NA,8.604954,-75.838254
"658789","co","alto rosario","Alto Rosario","35",NA,8.792464,-74.161372
"658790","co","alto san juan","Alto San Juan","28",NA,4.205745,-75.322548
"658791","co","alto sano","Alto Sano","28",NA,3.957778,-75.262778
"658792","co","alto san rafael","Alto San Rafael","02",NA,5.558406,-75.782498
"658793","co","altos del rosario","Altos del Rosario","35",5220,8.794444,-74.165833
"658794","co","alto seco","Alto Seco","33",NA,5.598333,-74.368611
"658795","co","alto senon","Alto Senón","02",NA,5.645833,-75.835556
"658796","co","alto sigui","Alto Sigüí","09",NA,2.867716,-77.193098
"658797","co","alto suarez","Alto Suárez","26",NA,6.289983,-73.401932
"658798","co","alto talpiaquer","Alto Talpiaquer","20",NA,1.033333,-77.3
"658799","co","alto tapialquer","Alto Tapialquer","20",NA,1.033333,-77.3
"658800","co","alto tierra negra","Alto Tierra Negra","34",NA,3.979444,-74.380556
"658801","co","alto valvanera","Alto Valvanera","20",NA,0.983486,-77.66644
"658802","co","alto venecia","Alto Venecia","02",NA,6.745556,-75.511111
"658803","co","altoviento","Altoviento","21",NA,8.166667,-72.45
"658804","co","alto viento","Alto Viento","26",NA,6.749874,-73.696296
"658805","co","alto villaraso","Alto Villaraso","24",NA,4.971111,-75.555556
"658806","co","alturas","Alturas","24",NA,5.355382,-75.811307
"658807","co","alturas","Alturas","28",NA,4.420556,-75.4975
"658808","co","aluuotiro","Aluuotirö","17",NA,12.118585,-71.765768
"658809","co","alvarado","Alvarado","28",2049,4.566124,-74.962294
"658810","co","alvecia","Alvecia","29",NA,3.645278,-76.104444
"658811","co","alvernia","Alvernia","22",NA,1.183333,-76.516667
"658812","co","amaceri","Amaceri","02",NA,7.733333,-74.716667
"658813","co","amacocha","Amacocha","01",NA,-1.385224,-73.554083
"658814","co","amador","Amador","35",NA,10.433333,-75.533333
"658815","co","amaga","Amagá","02",12170,6.040011,-75.703151
"658816","co","amagamiento","Amagamiento","02",NA,6.25,-74.9
"658817","co","amaiceo","Amaiceo","17",NA,11.255346,-72.371478
"658818","co","amaigur","Amaigur","17",NA,11.433333,-72.2
"658819","co","amaime","Amaime","29",NA,3.606523,-76.275069
"658820","co","amaiquiro","Amaiquiro","17",NA,12.083333,-72.116667
"658821","co","amaiteo","Amaiteo","17",NA,11.255346,-72.371478
"658822","co","amakimahana","Amakimahana","17",NA,12.241291,-71.68273
"658823","co","amalfi","Amalfi","02",9733,6.910163,-75.077644
"658824","co","amalia","Amalia","02",NA,7.001667,-75.038333
"658825","co","amalia lopez","Amalia López","29",NA,4.111111,-75.983889
"658826","co","amamahana","Amámahana","17",NA,11.413889,-72.390556
"658827","co","amanaven","Amanaven","31",NA,4.096416,-67.733269
"658828","co","amansagatos","Amansagatos","26",NA,6.277778,-73.22
"658829","co","amanseri","Amanserí","02",NA,7.737267,-74.722503
"658830","co","amantible","Amantible","02",NA,6.916389,-75.566944
"658831","co","amaranto","Amaranto","02",NA,5.850351,-75.931966
"658832","co","amaseri","Amaserí","02",NA,7.737267,-74.722503
"658833","co","amaurica","Amaurica","17",NA,11.495473,-72.743125
"658834","co","amaya","Amaya","12",NA,9.393425,-75.77131
"658835","co","amayarco","Amayarco","28",NA,3.773333,-75.179444
"658836","co","amazonas","Amazonas","10",NA,10.1,-73.3
"658837","co","amazonas","Amazonas","27",NA,8.70457,-74.765611
"658838","co","amazonas","Amazonas","35",NA,9.9,-75.116667
"658839","co","amazonas","Amazonas","38",NA,10.37255,-74.416915
"658840","co","ambalamita","Ambalamita","28",NA,3.290556,-74.924722
"658841","co","ambalema","Ambalema","28",4892,4.78405,-74.762682
"658842","co","ambato","Ambato","28",NA,4.236867,-74.900131
"658843","co","amberes","Amberes","28",NA,4.171667,-75.613611
"658844","co","amberes","Amberes","29",NA,3.518889,-76.131111
"658845","co","amberes","Amberes","35",NA,10.4,-75.516667
"658846","co","ambica","Ambica","16",NA,2.585767,-75.663467
"658847","co","ambica","Ambicá","28",NA,3.495833,-74.794167
"658848","co","amborco","Amborco","16",NA,3.021944,-75.364444
"658849","co","amborquito","Amborquito","16",NA,3.028611,-75.358889
"658850","co","ambrosia","Ambrosia","04",NA,10.462771,-75.025903
"658851","co","ambrosio","Ambrosio","04",NA,10.462771,-75.025903
"658852","co","ambulu","Ambulu","28",NA,3.636111,-75.355
"658853","co","amchisohu","Amchisohu","17",NA,12.24929,-71.344886
"658854","co","america","América","02",NA,6.25,-75.616667
"658855","co","america","América","37",NA,5.426338,-74.823189
"658856","co","amezquita","Amézquita","36",NA,5.783333,-73.216667
"658857","co","aminda","Aminda","20",NA,1.616667,-77.5
"658858","co","amocal","Amocal","36",NA,5.724722,-74.004167
"658859","co","amoya","Amoyá","28",NA,3.672467,-75.384118
"658860","co","amparo","Amparo","32",NA,4.75,-72.233333
"658861","co","amparo","Amparo","38",NA,10.15,-74.45
"658862","co","amsterco","Amsterco","02",NA,8.038868,-76.657456
"658863","co","amsterdam","Amsterdam","33",NA,4.977825,-73.903241
"658864","co","amurco","Amurco","17",NA,11.476944,-72.756944
"658865","co","amururua","Amúrurua","17",NA,11.5925,-72.739444
"658866","co","anacal","Anacal","26",NA,6.158014,-73.148386
"658867","co","anacarco","Anacarco","28",NA,3.446389,-75.098889
"658868","co","anacaro","Anacaro","29",NA,4.789167,-75.966667
"658869","co","anacleto garcia","Anacleto García","16",NA,2.983333,-75
"658870","co","anaconia","Anaconia","16",NA,2.928229,-75.100215
"658871","co","anacuta","Anacuta","33",NA,4.334167,-74.490531
"658872","co","anai","Anaí","17",NA,11.626195,-72.375102
"658873","co","anaime","Anaime","17",NA,11.24358,-73.04032
"658874","co","anaime","Anaime","28",NA,4.396389,-75.445
"658875","co","ana joaquina","Ana Joaquina","35",NA,9.240536,-74.567154
"658876","co","analipa","Analipa","17",NA,11.416667,-72.633333
"658877","co","analipe","Analipe","17",NA,11.416667,-72.633333
"658878","co","anapoima","Anapoima","33",4953,4.520278,-74.539444
"658879","co","a narino","A Nariño","20",NA,1.756003,-78.475033
"658880","co","anasu","Anasu","09",NA,3.05,-76.666667
"658881","co","anayaco","Anayaco","16",NA,1.817778,-75.87883
"658882","co","anay","Anay","17",NA,11.626195,-72.375102
"658883","co","anayas","Anayas","09",NA,2.51444,-76.786099
"658884","co","anazco","Añazco","29",NA,3.5175,-76.166389
"658885","co","anchicaya","Anchicaya","29",NA,3.618611,-76.913333
"658886","co","anchique","Anchique","28",NA,3.579688,-75.099279
"658887","co","ancon","Ancón","20",NA,1.533333,-78.9
"658888","co","ancon","Ancón","35",NA,9.225945,-74.52698
"658889","co","ancuya","Ancuya","20",5852,1.2703,-77.515749
"658890","co","andadero","Andadero","33",NA,4.85,-73.766667
"658891","co","andagoya","Andagoya","11",NA,5.094503,-76.722773
"658892","co","andalucia","Andalucía","02",NA,7.587222,-76.633889
"658893","co","andalucia","Andalucia","08",NA,1.254802,-75.45783
"658894","co","andalucia","Andalucía","10",NA,10.083333,-73.983333
"658895","co","andalucia","Andalucía","16",NA,1.903716,-75.685821
"658896","co","andalucia","Andalucía","27",NA,8.664834,-74.991157
"658897","co","andalucia","Andalucía","29",17432,4.17061,-76.166411
"658898","co","andalucia","Andalucía","33",NA,4.673183,-73.991686
"658899","co","andalucia","Andalucia","36",NA,5.556944,-73.781111
"658900","co","andalucia","Andalucía","38",NA,10.583333,-74.216667
"658901","co","andes","Andes","02",16420,5.656098,-75.878772
"658902","co","andes","Andes","04",NA,10.966667,-74.816667
"658903","co","andian","Andian","35",NA,10.25,-75.266667
"658904","co","andian","Andian","38",NA,10.316115,-74.443868
"658905","co","andianapolis","Andianapolis","29",NA,4.165833,-76.386389
"658906","co","andinapoles","Andinapóles","29",NA,4.165833,-76.386389
"658907","co","andongo","Andongo","20",NA,1.638189,-77.407135
"658908","co","andorra","Andorra","26",NA,6.143059,-73.177442
"658909","co","andorra","Andorra","33",NA,4.526574,-74.694719
"658910","co","andrea","Andrea","04",NA,10.766667,-74.833333
"658911","co","anerrutamahana","Anerrutamahana","17",NA,12.323584,-71.662831
"658912","co","anganoy","Anganoy","20",NA,1.233333,-77.283333
"658913","co","angelia","Angelia","28",NA,3.493333,-75.269722
